Mbh		 abh		 Ewind		 Eacc		 Eacc_ADAF		 Mexp		 filename       tff         Md
4.770e+01	4.853e-01	6.945e+51	1.107e+52	5.797e+51	47.35029803279432	6zem4/65.0/profile24	113.46497545148345	0.0012666317138002418
5.140e+01	4.148e-01	3.611e+51	4.243e+51	4.243e+51	50.929473407293166	6zem4/70.0/profile36	108.84890247219761	0.0006390427873658283
5.541e+01	3.983e-01	2.999e+51	3.505e+51	3.505e+51	54.921428300616725	6zem4/75.0/profile23	139.89845164301707	0.0004334710940445357
5.823e+01	3.378e-01	9.431e+50	1.126e+51	1.126e+51	57.68071370937274	6zem4/80.0/profile23	151.4274675073316	0.00012189264420467111
6.410e+01	4.208e-01	4.679e+51	5.495e+51	5.495e+51	63.50055117679195	6zem4/85.0/profile31	146.17994406602028	0.0007923654487728615
1.396e+02	9.521e-02	0.000e+00	0.000e+00	0.000e+00	138.52205446861893	6zem4/160.0/profile21	4656151.867319296	0
1.537e+02	2.302e-01	1.931e+52	1.887e+52	1.887e+52	152.93682381100643	6zem4/165.0/profile30	233182.3145470167	2.1400651805456968e-05
1.503e+02	8.007e-02	0.000e+00	0.000e+00	0.000e+00	149.16050172718366	6zem4/170.0/profile16	3694822.4116589944	0
1.587e+02	5.847e-02	0.000e+00	0.000e+00	0.000e+00	157.40761968450693	6zem4/175.0/profile25	596214.7869924153	0
1.645e+02	4.230e-01	1.626e+53	1.532e+53	1.532e+53	167.88927908645618	6zem4/180.0/profile16	19360.887528129013	0.010233205743266818
1.664e+02	7.662e-02	0.000e+00	0.000e+00	0.000e+00	165.03413990136067	6zem4/185.0/profile25	3313609.989414209	0
1.762e+02	1.622e-01	8.939e+50	9.306e+50	9.306e+50	174.81799837180165	6zem4/190.0/profile24	3066720.0140286656	0.005055489950997119
1.811e+02	2.038e-01	6.232e+51	6.215e+51	6.215e+51	179.81260294087605	6zem4/195.0/profile56	726352.0134406751	0.00040169877906895483
1.747e+02	1.275e-01	0.000e+00	0.000e+00	0.000e+00	173.17276446695575	6zem4/200.0/profile70	7487022.268751187	0
1.861e+02	1.343e-01	0.000e+00	0.000e+00	0.000e+00	184.53703728248132	6zem4/205.0/profile8	3845146.1723390473	0
1.895e+02	7.167e-02	0.000e+00	0.000e+00	0.000e+00	187.95494862488388	6zem4/210.0/profile25	3346257.955988158	0
1.932e+02	1.556e-01	0.000e+00	0.000e+00	0.000e+00	191.68932218826913	6zem4/215.0/profile25	3738839.800987031	0
5.428e+00	9.483e-01	1.254e+54	1.506e+54	8.985e+53	203.45672469602303	6zem4/220.0/profile99	201390.92293113557	0.21580562902712688
1.953e+02	1.343e-01	0.000e+00	0.000e+00	0.000e+00	193.61931133501216	6zem4/225.0/profile77	5232150.298268976	0
2.112e+02	8.300e-02	9.557e+49	9.213e+49	9.213e+49	209.48406666422744	6zem4/230.0/profile33	1155415.5805718906	5.53851110382358e-10
2.149e+02	1.358e-01	0.000e+00	0.000e+00	0.000e+00	213.21516918197207	6zem4/235.0/profile16	3568411.4294574577	0
2.152e+02	1.443e-01	0.000e+00	0.000e+00	0.000e+00	213.34371317943143	6zem4/240.0/profile25	3950438.822460542	0
2.254e+02	3.975e-01	3.489e+52	3.497e+52	3.497e+52	224.30593754726456	6zem4/245.0/profile89	271383.04565544997	5.557186293602165e-06
2.239e+02	1.413e-01	0.000e+00	0.000e+00	0.000e+00	221.99098544780557	6zem4/250.0/profile33	4678515.944051744	0
